Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2019-07-23,73420800,2081800,4055100,3354900,4122200,4865800,12692200,4295300,7514500,4387700.0,3330600,2589900,2208259,3914341,18413500,5803600,12752200,33417900,2503600,2823397,7420469,18034600,5659900,8194600,1970200,2889300,7193000,14093500,17262600
2019-07-24,59966400,1898000,3628300,7447900,12664900,4110500,18177000,4796900,5896600,3516400.0,3180000,2207100,1858129,3088210,20896400,6838600,10011000,15633400,2971600,4224631,7720197,20738300,6362900,9635900,1308500,4864000,8169300,11173900,12531900
2019-07-25,55638400,2145500,2663500,9663700,4823200,6934500,15127200,4586800,7294400,4254600.0,2776700,2335300,1866511,3244797,27765400,8897800,10138400,19135000,3789000,8804952,9670106,18356900,4546400,7809400,1188900,3362800,6085800,11006100,11554500
2019-07-26,70475600,3070400,4236200,4441100,4238000,4979100,15243000,6971700,8139400,5066000.0,2304500,2675500,1866193,3037898,36401500,4894600,12800400,11451900,5029300,4803256,7638977,19037600,3707200,5559600,947600,3362600,5056300,12333100,14187000
2019-07-29,86693600,1985400,1829500,4116600,2715600,8880500,12051100,4377500,11674100,4219800.0,1372800,2407200,1612508,2170973,21897500,7832000,8500400,12283900,4278600,3156124,11123682,16605900,4387300,7768700,1246200,2005500,4621800,10165700,11239800
2019-07-30,135742800,2005100,1575400,4528000,3257200,4241600,9623400,3871700,6563100,4194300.0,1644600,2172600,1520944,2753804,16487700,5509600,7121100,8127100,2808500,2366764,14286965,16846500,3561200,18788800,1204700,1908800,5236600,13329300,9105600
2019-07-31,277125600,7157600,3221000,5219700,4322000,7454200,17441200,7199500,9710700,5188500.0,1991100,3426400,3073611,3894153,24169800,8559200,13648000,16865500,4048800,3606897,12443428,38598800,5818200,12641800,1617600,3532400,7981200,24396200,18633900
2019-08-01,216071600,3484700,4489800,6465300,5530100,26124700,19020600,7928400,8911700,5803200.0,3070100,3431500,2919448,6635824,34020800,7870700,15664500,19527200,3231800,2847915,10550006,40557500,7871800,11308600,1542800,3613600,8417300,18677000,22365000
2019-08-02,163448400,2966500,3268800,4675400,5968600,13138900,29021900,9026200,6539100,5346400.0,2503000,2884900,2286137,8474378,27881600,6574900,11025500,13102300,3517800,2898028,10913767,30791600,8761400,12266100,1442800,2677600,8264600,17458800,16970100
2019-08-05,209572000,4060000,5876200,5876100,5482500,13070100,29931800,8620300,10669700,5147300.0,2794200,4553200,3496419,7442185,38936600,9480000,15855300,19986500,3685600,3462061,11885578,42749600,8493300,12974800,1664300,5812400,16858300,18941500,22710000
2019-08-06,143299200,3172900,3497000,3653300,3713900,6694000,20708400,6788000,18818900,4702800.0,2349400,3646800,3824693,5303952,26119600,7880600,10203500,19903100,2970300,4179781,11025274,32696700,8664500,9490600,1331300,3533000,10281300,18747900,21049200
2019-08-07,133457600,3308900,3170800,4187600,5048700,7635500,24128600,6853700,29084500,4490100.0,2454200,3901100,3267031,6204767,29440400,6771700,17320900,17937000,3767200,7167867,11509660,33414500,6275000,9507600,1555700,3205800,8292800,11865500,21835500
2019-08-08,108038000,2449000,2976100,3673000,3734800,8670300,26093500,8868100,14054800,4573400.0,2342200,2968000,2576957,5503111,30643700,5260500,10903300,10799000,3724300,3899080,8699762,27496500,6208900,7416600,1644100,2830700,7602800,11335900,13123200
