Date,RA-DRL,PPO-log_return,PPO-dsr,PPO-mdd,Market Index,1/N Strategy,MVO
2023-02-01,1167045.5294963964,1229105.0564738708,1170329.6411553626,1206070.6243746954,1128013.6419399183,1185879.6794827208,931396.2612226065
2023-02-02,1181725.5308400998,1232597.5684396725,1175248.7683676642,1205659.7678557283,1126722.6257787584,1188656.2908901665,913457.2069191264
2023-02-03,1172232.0544089072,1225939.9476879977,1173435.850483123,1200878.1455040092,1122489.8918436314,1184268.4580779665,913821.0393074494
2023-02-06,1166783.8821118975,1230213.4217268939,1167234.4089629704,1197710.8602204386,1121332.1260240632,1180084.4125391918,919195.7354295476
2023-02-07,1181875.7934626858,1238245.7464363019,1175960.821518125,1206763.7425371837,1130122.2542804247,1188862.1968951672,938274.0041404527
2023-02-08,1173834.872158349,1230326.476859343,1169538.1533111206,1196077.704906875,1123250.8792454645,1179465.592835746,932371.6629851838
2023-02-09,1164817.8284201291,1215545.240974604,1159321.70328971,1186612.6721486298,1115007.9691717387,1170785.213916517,928703.2496553953
2023-02-10,1167612.9573106547,1222933.6963363956,1165745.501776136,1191769.1984747997,1120612.4966331995,1175939.450999697,946390.0425032312
2023-02-13,1187504.682793871,1235234.3658372753,1180739.068867635,1207881.3541572772,1133074.8285322713,1189808.1618775048,948407.5324695024
2023-02-14,1183865.080455363,1220656.0548979018,1176685.3722819372,1204043.4148618737,1127891.506563775,1185226.7248572977,948133.3020812534
2023-02-15,1183362.6817543514,1225850.8086836159,1176377.2997215085,1205110.4223981756,1129174.6388540936,1187983.1317888156,938537.3731440101
2023-02-16,1164210.8165480534,1212949.3774406787,1160695.6678291473,1189144.738038804,1114907.8052389228,1173909.5993256778,926757.7839218075
2023-02-17,1165461.9400708776,1223297.6973216946,1166022.8171055953,1192309.4931685214,1119203.7393845618,1177468.1618958197,930820.1697114323
2023-02-21,1142583.063595383,1204627.6562492203,1139495.4704960734,1165345.0385052585,1096139.1521297565,1153139.7818700913,923810.0867027008
2023-02-22,1139999.9277473514,1205078.28953279,1137098.7317472082,1162746.1397187083,1093343.3505882402,1149806.6916953032,922452.5249316174
2023-02-23,1145262.4482244684,1206488.2125952833,1141452.6584387668,1166653.8060870124,1096943.8239306756,1152318.8312309366,933123.3432547178
2023-02-24,1131299.7566698696,1201475.4167899364,1129870.382214346,1154903.6823233764,1085794.091904738,1142057.3137882457,931309.7151328761
2023-02-27,1133616.9209876105,1203745.8315092258,1131372.8709953493,1157770.0299743915,1088181.8708192867,1144282.9916955899,930047.4886425477
2023-02-28,1127081.3788062793,1189611.975591108,1123281.5704075834,1153189.8751162612,1080492.8996049794,1138446.879098078,910509.5596995912
2023-03-01,1124615.5025129884,1188705.8178539951,1122219.2522954463,1155487.2940035637,1080662.98442509,1139826.0107936524,915786.1077659326
2023-03-02,1143347.1948657671,1193941.4957958963,1130275.1880257372,1173648.538989019,1091969.6184051419,1151983.8168283105,918778.8551537361
2023-03-03,1155909.7749932946,1203874.6005759996,1143702.4786077489,1185150.1797146478,1104787.2414671963,1164355.4078412193,924591.0147123769
2023-03-06,1157823.0562946773,1204482.9375561562,1147310.507522867,1186275.4734555345,1106126.3363161075,1165210.206371345,947069.072662231
2023-03-07,1140358.112546792,1181488.4056638596,1127818.854828778,1169743.0555230132,1087102.2974892068,1147027.9108569308,942078.4468319014
2023-03-08,1139531.3498592426,1180197.0683976265,1126205.0663139017,1168509.1914452792,1085181.2178796884,1145592.6744908793,916319.0223920178
2023-03-09,1125793.9477345007,1161518.9726230497,1110075.322943459,1149769.510780172,1067197.4622724468,1127680.6166834976,910564.3436331303
2023-03-10,1116845.456955348,1147820.7039403573,1105327.3998014356,1144606.3177551385,1055775.4135930343,1119288.9441102329,911325.9438828029
2023-03-13,1123358.8019097934,1135164.7968148508,1102032.2903034128,1143893.7473925464,1052781.0935988654,1114787.2474375472,894739.5676333349
2023-03-14,1139952.5152966564,1139330.643009908,1116031.479811038,1159504.0850248656,1063906.7216590352,1127790.6245558895,911526.5817873774
2023-03-15,1143715.5603409635,1125506.2315377947,1111689.2021269435,1149929.6114240028,1054615.06289778,1118548.134443818,917150.0686700031
2023-03-16,1165191.1617932806,1142151.534366669,1124982.952665113,1165414.3556487274,1066922.5607432863,1132548.5045041419,914679.011809811
2023-03-17,1159533.7217240315,1117944.8299576272,1112706.5808608637,1153642.1290065532,1054198.5101810498,1119321.037989314,887070.1198420165
2023-03-20,1163112.3102985835,1135872.8135979285,1123502.8244598503,1165769.3773715755,1066857.3572541175,1132762.7943563806,901982.4685776235
2023-03-21,1169022.1287723538,1146038.025731793,1129568.2038341167,1174825.4719134457,1077313.3086460473,1142837.4270530017,899341.0978655416
2023-03-22,1155800.64720174,1126074.0904168412,1113244.2022304733,1155177.8452837807,1059761.2919001887,1123704.9191841672,889626.6686469696
2023-03-23,1164018.685218839,1121134.496330973,1117726.7985543697,1159444.861185162,1062247.4253345733,1127415.3880415186,888178.1566050483
2023-03-24,1174208.4943317785,1126645.0298344432,1123220.7301968248,1166102.7186043665,1066624.0722234945,1132340.900570669,893035.3383524559
2023-03-27,1173788.219842168,1138360.2677572018,1131187.4248203363,1170008.753576333,1073061.0588994944,1139358.0706540346,911185.4656689491
2023-03-28,1172786.7012280696,1138054.3920368361,1129008.0761254912,1171948.0762145289,1071809.3974706475,1139062.87072761,899255.8037295925
2023-03-29,1188298.1114853972,1151984.6098214835,1143700.3986029276,1187140.1053920272,1082507.8748237763,1154289.5201432654,894057.9804952614
2023-03-30,1195981.9698656446,1153079.1212855026,1148364.2391804168,1193887.0532427698,1087187.3398992622,1159284.257244705,902579.3230939446
2023-03-31,1211413.4914486608,1166775.302304646,1162889.113624564,1208492.404346142,1100922.0768545577,1174142.0876843992,906584.2822833491
2023-04-03,1217637.6199594478,1169046.471581559,1172570.194952676,1220237.563061345,1111741.332524095,1182858.1694604415,927717.1616175466
2023-04-04,1215288.3747716746,1153766.9764084183,1168821.5931374729,1215367.6970761013,1105164.762561074,1176784.7985938643,927376.2119524132
2023-04-05,1216049.2826422942,1158951.2243362637,1171754.6788073464,1216591.8943719494,1107822.919472334,1179645.9810731062,953621.691025461
2023-04-06,1223594.5395144129,1158137.5239305554,1172679.9649241178,1217027.0153004122,1107907.9618823894,1178401.6359000735,957200.5233604024
2023-04-10,1221442.2099107723,1164396.6008140852,1172742.0225759638,1219492.002587106,1111257.3145519714,1181853.2956730209,959586.6097931698
2023-04-11,1215787.9957923184,1170621.796106616,1174828.0787773833,1221619.8455805173,1114508.70043307,1184026.8152023435,958564.0420471319
2023-04-12,1215265.023014091,1171134.2716602653,1171546.2065915507,1222799.5586687874,1113241.8528595704,1181852.633690167,969300.8608425101
2023-04-13,1231350.065328223,1177353.6960547655,1184103.10365379,1236813.483426309,1125920.2803659562,1195070.8641189134,984894.8764315675
2023-04-14,1224660.5771579014,1176680.1895827153,1182506.3187977155,1234421.4386284226,1121181.5570153785,1192291.177750313,982594.0990029824
2023-04-17,1229965.8793318558,1185859.5765003543,1186583.684791147,1239411.7371095836,1124513.7202616516,1196738.6445990638,980037.6796378879
2023-04-18,1229525.1267751846,1182679.9617433792,1186356.6932259127,1239249.6230946234,1124164.6328003148,1196139.2573224867,978503.8280188312
2023-04-19,1226694.392370762,1196901.2520927084,1181163.1398412557,1235071.0370174474,1121530.3859891465,1193122.9305522782,972538.9682819596
2023-04-20,1221289.506420018,1191984.9567680135,1176107.0143353846,1228675.5141474877,1117877.956645431,1186253.5597055578,972879.6341466139
2023-04-21,1225510.7424291484,1194383.8419094838,1176803.445409678,1228334.2529215014,1118617.1018477208,1187470.3892388698,983105.382876001
2023-04-24,1221959.6940460901,1196191.988853737,1174965.8335935327,1230239.7002382767,1120815.2801307328,1188700.8430649575,987962.5084006712
2023-04-25,1207393.4987484303,1188395.4102644695,1164240.9217507783,1215372.0300129869,1109414.68591951,1175337.4206562617,992990.1093956869
2023-04-26,1219885.7975515416,1179408.53577263,1158014.490670656,1208247.8364162417,1101839.3199915837,1167145.380791182,966574.0372760787
2023-04-27,1244513.750939554,1196964.1920399289,1178975.6457424597,1230209.5130084557,1119186.1622299,1186419.9883662532,981316.0318584536
2023-04-28,1254280.0050495407,1203993.5257299915,1189080.714716438,1242267.777339959,1128185.6654167932,1197482.8914257688,983957.4751516931
2023-05-01,1251415.8637279398,1202665.6356163782,1185677.970583368,1240812.5706225561,1126648.4398465822,1195542.4766415204,991370.9487724481
2023-05-02,1242657.9526627806,1185809.4790544396,1171154.3252059577,1230155.4749789943,1114500.1703433078,1181571.6676703694,1004579.0204667571
2023-05-03,1236096.699207712,1176829.6755454119,1164992.4308793151,1224481.9044039815,1105557.1466901442,1174493.9451871368,1007391.081768361
2023-05-04,1231274.8692950772,1167547.4416995225,1156434.4945021474,1215890.2931117893,1096077.8905760085,1165501.1066663312,1000148.0836179517
2023-05-05,1249829.8323782657,1183754.8684351938,1172546.5979302116,1233258.3448413205,1114164.2657479674,1183827.2921957124,1002789.5269111911
2023-05-08,1246308.8689763728,1181092.3184924219,1169488.787322901,1230526.894296322,1112321.7663592906,1182808.5355136432,1007305.4465533704
2023-05-09,1241476.0168606546,1174715.6214656308,1164916.2627593568,1226028.3698063318,1110439.7183726241,1179326.4188838885,1002915.143663056
2023-05-10,1247310.1107694118,1172906.393235081,1163740.5329281911,1226923.4250932848,1109431.2291238976,1177840.9202639984,1005858.9118424357
2023-05-11,1238089.0955901307,1169775.9734373456,1158820.943931274,1218890.4064867646,1102092.1208336328,1167898.8132051497,1003805.0448402923
2023-05-12,1238508.5561132883,1168384.2299934677,1159336.222056144,1217322.5442506138,1101797.9619806143,1167350.2722607555,1000050.8657811105
2023-05-15,1240272.2988717272,1171747.12091571,1161840.4656561734,1218034.081651502,1103385.4633829095,1169855.029936446,995446.4797874285
2023-05-16,1233296.1507059685,1158473.7260940818,1150080.325689195,1204682.34228954,1092253.1792678493,1156708.187234195,992167.4201981665
2023-05-17,1244242.4747374798,1173145.1898494284,1162362.1496450284,1216561.9225751946,1105773.2422974582,1169552.7709449069,985656.1603547669
2023-05-18,1250650.4780920525,1176298.6654114802,1165680.2491218706,1222792.901992063,1109582.8320828567,1176133.9785878789,980095.3127390296
2023-05-19,1248426.1921140212,1172514.2578171105,1164373.2269492187,1220378.730914743,1105967.1079738762,1173368.6645681972,990446.5882752886
2023-05-22,1244767.7414465218,1168878.9414794538,1163642.6857929265,1211440.294735029,1101333.3305761325,1168204.5864601298,983106.4878130684
2023-05-23,1232509.230825818,1161528.8987223413,1154283.8768416133,1204178.1188192335,1093688.1730046957,1160136.4836340868,972009.4286890524
2023-05-24,1224142.649063499,1140556.982104245,1142412.507240252,1196894.0261515588,1085231.6229555572,1149699.082977596,972648.2396105571
2023-05-25,1229840.569848109,1138458.4100784718,1137445.5271919377,1188874.1089868334,1084064.616205413,1144302.7227430562,963726.1357481128
2023-05-26,1244774.2398547325,1143017.9273439166,1151600.4376564634,1200056.3728807175,1094939.7698116505,1155255.5321890004,955945.4264944782
2023-05-30,1242260.5357129828,1139130.5355744183,1150960.0143252192,1199402.8129355123,1093266.9675117314,1154583.6239239823,942079.803289127
2023-05-31,1239795.4055453388,1121649.1769041154,1151915.8037399699,1199222.9375993893,1088816.457800095,1151891.926126827,952074.5789822353
2023-06-01,1245249.6757565618,1123724.8417293015,1159142.8330986116,1204524.9771228929,1093888.630114112,1156948.2881139398,957255.4262529331
2023-06-02,1265633.564392533,1164206.387863651,1180618.8201701248,1228980.9437389928,1117088.535611057,1182564.9116690324,972253.150011828
2023-06-05,1260154.8679073607,1148150.2201978462,1170059.1358337947,1217748.5361140438,1110474.4849505953,1173938.721820307,974343.9566913226
2023-06-06,1258551.3309288812,1151775.4615046661,1171597.8192718248,1219068.0072060628,1110819.3073670508,1177065.6443831024,949943.1605288374
2023-06-07,1251583.3548325736,1167175.5600744984,1176372.6774342405,1224437.5920768068,1113854.5976408357,1183013.3840492,970367.6023862185
2023-06-08,1259710.1215104493,1167704.1919849585,1183271.6927042617,1232315.2540598207,1119432.6301265194,1187831.3614240983,998664.1139204224
2023-06-09,1261850.9295268082,1167622.4847974873,1182441.7872694186,1232131.3190831284,1120861.0324303673,1187692.492919213,995001.1258108384
2023-06-12,1270442.994527449,1171906.3403999885,1192758.4248412647,1239500.2280337142,1127132.457818706,1195631.629377874,1014460.6759107085
2023-06-13,1276172.4013035675,1181881.1891578669,1198076.5030036499,1245166.6370049494,1131956.2235793395,1202481.989735066,1009057.8225949806
2023-06-14,1277712.7449140162,1173898.1031757588,1195959.4616679344,1247246.3597324276,1124253.9402552515,1202093.7757483867,993123.8347981452
2023-06-15,1300066.787690185,1188472.7276015575,1211368.0150498438,1263136.958656879,1138439.0917987581,1216720.822339681,1004616.4608652843
2023-06-16,1294399.0468371862,1191760.0037086469,1210955.2010123376,1261837.5471319677,1134834.7411427943,1215069.0262365015,1007272.1254980906
2023-06-20,1284621.0113941387,1175767.0917035071,1198554.193281426,1250078.9319568996,1126720.2993906413,1202236.6930036894,972382.2493397737
2023-06-21,1276192.8632897586,1169081.6852981346,1191356.871554992,1246187.7962325583,1123333.8537549714,1196486.5741799676,971054.4519562143
2023-06-22,1283242.116580421,1162972.9329131837,1190815.8047324356,1246281.4223953304,1123174.7546565242,1195842.671716309,941430.1430384512
2023-06-23,1272536.1919863955,1153952.2706699497,1185679.4821808059,1239688.2692556041,1115919.5255822563,1189146.8376282437,940514.4134774767
2023-06-26,1267596.6305769288,1150610.7919677722,1185229.8764154366,1243940.268152311,1115498.7078206448,1190506.7882304948,941292.7870975893
2023-06-27,1279794.1873267847,1146577.718545516,1193185.9760697966,1255757.1746733496,1122513.9311875075,1198157.4641013308,958920.8082098241
2023-06-28,1278538.336925234,1138691.558055343,1189846.0741888173,1254058.6161712953,1120062.9520624466,1196450.4552315564,964827.3931296283
2023-06-29,1281598.4505316922,1150672.0945048,1198634.7978311281,1259659.5418236745,1128988.398560948,1204568.8818083059,969909.7725385746
2023-06-30,1295460.6791368572,1158120.360392927,1209911.958275518,1269249.327158437,1138423.9702759974,1214031.408495846,966842.0400831832
2023-07-03,1294879.0953461134,1165231.1805248004,1212631.4238382233,1267698.8887243608,1138783.5264838608,1215702.4589385856,965743.1226906023
2023-07-05,1291526.9610165856,1154565.3163836843,1207681.1837219808,1261936.6480282343,1134487.9800695744,1210423.7380319592,976686.2551286075
2023-07-06,1284252.076938318,1137145.4905144,1194515.925847024,1249426.020337458,1122365.817810724,1196934.7823974225,973526.9287574129
2023-07-07,1272764.6979887637,1137939.7544787084,1185774.3441030784,1242389.7294636655,1116165.9934788756,1190787.2706257806,971146.0458720175
2023-07-10,1274022.7045300705,1133743.3988135357,1190847.5784603264,1249276.8813369682,1123098.2423362313,1197229.5669197007,976686.2551286073
2023-07-11,1281453.8714006876,1156235.1986739472,1200270.968887255,1258658.1163051815,1133587.4093807205,1209113.1690186227,1001640.2524600097
2023-07-12,1290025.2401862347,1159222.9461115727,1203017.3935387584,1263942.029689647,1136433.0990229687,1212078.157304402,994085.3962498643
2023-07-13,1296549.414339358,1162455.4193077998,1205531.725079719,1264665.9865509914,1138011.6826041485,1214075.927463055,992894.9548071664
2023-07-14,1301438.0110433681,1158352.587617856,1208286.0585935093,1264831.3221935835,1141779.9143785778,1210988.757753702,975816.2875926916
2023-07-17,1301309.7432797381,1160860.6927124634,1208339.8214692187,1263680.3097967303,1144305.0794358146,1210743.651359604,970092.8905044945
2023-07-18,1321295.6320243543,1175681.10169959,1221115.06980346,1272519.3573656233,1156433.8331276632,1220479.5821858332,968719.3310958769
2023-07-19,1324176.2595799689,1183891.8427010924,1227370.2695703988,1279909.427509424,1160049.5572366437,1226975.5339608279,955120.5340250655
2023-07-20,1320572.406003946,1202793.411387796,1231894.9079119875,1283366.8153414207,1165474.6943255258,1232654.2580731183,978059.8844029125
2023-07-21,1322341.746287189,1203416.0006130957,1232800.5178921707,1287590.1830001478,1165557.798078817,1234935.3982216085,969772.4165977129
2023-07-24,1326285.6782748487,1212173.6546717654,1237464.347247919,1291501.6208227624,1171630.7050145038,1239014.9255330234,988407.7611867255
2023-07-25,1333086.27945361,1217969.820131288,1241103.200679968,1294819.353002266,1172518.4805687142,1241620.713242774,980395.0052632495
2023-07-26,1324558.8637911233,1233494.8986311618,1250467.9182629166,1299696.803012458,1175233.2462574877,1246841.6389841465,1065925.4876794245
2023-07-27,1313256.9964316192,1225340.237145469,1240442.0206963352,1290141.11499443,1167378.4552679507,1238693.0629524845,1070275.2554933168
2023-07-28,1330289.154104027,1225216.4951299778,1255573.0435213072,1303808.503298087,1173220.532804916,1247779.2040282,1092894.1319643818
2023-07-31,1328805.225013946,1223749.8274854347,1256514.6089940518,1304898.0314285848,1176537.1867970752,1250873.8238600555,1093626.7435594357
2023-08-01,1328120.2117921247,1221302.905193317,1252183.7550215696,1304848.6942767752,1178891.2330839273,1250948.291866642,1089780.5676182455
2023-08-02,1311323.2629323045,1210647.1733236588,1238460.6896822315,1291114.5111273916,1167371.8638349527,1238016.6323902367,1059423.716971115
2023-08-03,1309129.132439333,1203821.0360669566,1238725.1201244546,1289151.1749895364,1165167.3526065112,1236273.383916924,1059332.1230553116
2023-08-04,1306068.9389194686,1194450.9732130938,1233699.4722946673,1278552.2296968778,1160195.4734690944,1230552.3057785202,1059332.1230553116
2023-08-07,1319083.458180952,1201631.0787214988,1245927.9948183391,1290793.369799233,1173678.443532615,1243053.4129351273,1090879.4850108265
2023-08-08,1313067.0388168897,1188747.4385302716,1242513.8447205431,1285191.9971966182,1168429.5949654893,1238926.494460994,1094591.4668075528
2023-08-09,1303727.5582553379,1182252.0178335675,1235018.512791348,1280669.477194007,1162105.8258445177,1233563.285405156,1100937.0842786764
2023-08-10,1307305.141727125,1180687.2617792867,1236669.2410106873,1282616.3771893976,1163852.4263452599,1237611.0645880208,1098189.9957367927
2023-08-11,1308447.1143509366,1183758.6796341448,1241862.2056451917,1288076.9448041164,1167334.7708688646,1241127.6538665527,1103607.1149500802
2023-08-14,1311808.531850761,1175956.571858866,1244459.4550264566,1291932.141286126,1168202.6428802959,1242330.8827766627,1100975.8586211472
2023-08-15,1301059.2827273475,1159161.039740958,1232446.2110371531,1275557.9556574204,1156250.5654415563,1227363.2122409395,1073232.8165833228
2023-08-16,1293819.924124424,1157799.0720091297,1225082.1669498808,1267711.6025784588,1150273.42815002,1220810.964132389,1062166.6683236158
2023-08-17,1282780.6237017002,1155633.6513473608,1216610.5921866177,1258417.872421127,1140648.2558034337,1214695.1349321886,1064720.253263992
2023-08-18,1284011.340238674,1153601.7557691226,1218079.4560510502,1261349.6547468633,1141502.9449488686,1216666.2867479185,1059419.4570781167
2023-08-21,1288334.3479016204,1146168.9154324378,1216763.489193142,1260000.1423121188,1140279.7817744552,1215504.6049446464,1055356.7403717665
2023-08-22,1284178.6379936517,1137121.166147935,1210950.6855269477,1253488.4924758906,1134494.1837712198,1209081.1133415157,1045489.7745454983
2023-08-23,1295733.7673647732,1146045.88054056,1221361.1219955492,1260789.7353630876,1140587.12349347,1216516.3588704756,1056440.0905922547
2023-08-24,1279234.072221093,1140903.714904851,1207118.5374901486,1245954.950009331,1128227.4111591151,1203061.4759265776,1042007.3232364398
2023-08-25,1289580.7019246342,1144193.3279334125,1216288.9948333662,1257574.185914243,1136415.5218683067,1212771.793960206,1054621.3776045917
2023-08-28,1295815.3301790694,1161864.6830850148,1225021.411762129,1263757.1563728289,1143465.6410569246,1221096.7289047148,1063249.8958404886
2023-08-29,1308174.6871178963,1171664.627779453,1237609.90117149,1275951.4930465124,1153149.748569142,1232282.9051981212,1083525.318547846
2023-08-30,1311118.4120987814,1167975.8951282904,1238975.3340412315,1280208.5770889113,1154392.6860425503,1234778.4160182546,1092424.7663665765
2023-08-31,1309001.8404841106,1169476.9898016187,1234350.4542536093,1276408.0948354872,1148823.312890413,1232681.6649665786,1087781.5388557038
2023-09-01,1313322.71959926,1169630.4302467692,1240815.5761676875,1284060.7076166917,1152654.7448753547,1238173.9498991885,1107592.4056751046
2023-09-05,1310086.809610832,1160706.23267206,1234157.0453088847,1274860.7478766488,1146178.3388451498,1229567.1288836354,1089716.3294635483
2023-09-06,1304548.8832496367,1157190.23707694,1224456.3878149663,1268964.7821734238,1139601.5103945606,1224256.9170695813,1094630.3638536392
2023-09-07,1305673.9331520859,1156933.2569476855,1226581.1248060698,1268222.0885489138,1141505.2713369855,1224646.3124217708,1088942.315057518
2023-09-08,1311850.1472861709,1159549.373685218,1228311.9911893727,1268083.715184727,1144015.1856276777,1226536.998039858,1092231.2627650693
2023-09-11,1320563.1525714824,1168003.9609335712,1235524.7222571394,1272045.1818095155,1146897.9682360135,1231349.926882739,1091341.4161460884
2023-09-12,1310898.3159782062,1170636.2410280735,1232806.475159777,1270573.726348479,1146311.3306991728,1231056.1907733746,1090412.5497774063
2023-09-13,1312475.4992644466,1160334.020066387,1228185.2170670372,1266774.0311676017,1143980.160562138,1226499.8239381614,1067622.439175759
2023-09-14,1324920.258893579,1178739.7163272237,1238335.2705947817,1278543.8273825096,1154950.8899468498,1237879.3706194754,1093314.735689173
2023-09-15,1308079.4761222722,1169148.0889367107,1228798.6553244076,1265403.2694299717,1145393.1828556568,1228409.2685816996,1080120.1705164986
2023-09-18,1308204.2459283103,1174303.5405026164,1228470.6968780365,1265601.1734974335,1145593.7692088573,1228310.6686946703,1087046.1760885292
2023-09-19,1303530.2060989991,1170400.3467314178,1222921.6693865508,1259554.2407194753,1142067.7402861663,1222626.8373805224,1082132.3871056691
2023-09-20,1294340.8709173142,1168827.5613802357,1217714.097496851,1251591.1013876686,1139524.9980742678,1218278.9122159637,1078030.6506496172
2023-09-21,1282934.529814039,1154725.5404820712,1206151.1265299416,1237148.8898084322,1127267.90530463,1202896.1640763234,1052570.7547837968
2023-09-22,1276804.760084828,1149996.9411229203,1200603.509352968,1232440.9792196199,1123741.4886505862,1197667.2372189988,1056556.0455088208
2023-09-25,1276812.6158545285,1142250.4326297508,1198895.3461746697,1235142.416473006,1125165.496665769,1198028.9825598293,1061238.0473621641
2023-09-26,1261231.5700367915,1132458.8212463378,1185235.421967585,1220646.5440965346,1112327.970060936,1184788.623844649,1042858.6409201805
2023-09-27,1258219.2039858026,1126974.4362372828,1180530.4441784672,1218542.5117978456,1110057.9322338651,1182743.745534002,1055201.6430018833
2023-09-28,1261216.1481041326,1127829.0952689159,1183036.8984832452,1221096.2535109848,1113898.282039922,1185764.484608082,1068860.395951668
2023-09-29,1260134.6490773687,1121350.7783717855,1178892.9637129717,1221217.3792390455,1108642.8420397977,1183210.0331930183,1056324.0129720732
2023-10-02,1262848.920385518,1104964.8034649892,1173928.5636673667,1215601.2816242715,1106189.53652662,1178174.0079995636,1051371.3269431267
2023-10-03,1245457.522277839,1085654.502156003,1161457.361085654,1207872.7379133983,1091930.199050937,1166563.304991624,1040730.592118059
2023-10-04,1254739.848073244,1089118.982424533,1165891.1570053117,1209218.8390347445,1096137.8596919137,1169748.2141950384,1025485.4041245899
2023-10-05,1252233.2530840812,1080742.5878705222,1166589.5879528713,1204435.976205263,1095807.6418230818,1167971.4898578576,1009118.3369753923
2023-10-06,1267210.111390201,1087171.5233221343,1176278.8853870977,1215253.0239327278,1105336.7860379491,1177195.5934423145,1029393.5142755187
2023-10-09,1273696.249390275,1089341.2771030066,1180702.737580683,1223010.1043942412,1111857.1349548085,1184008.4117603875,1049746.2402605866
2023-10-10,1277217.1082730454,1099138.088568114,1188735.3344972027,1229655.5495259364,1116312.297442679,1190425.580498669,1057136.3109061124
2023-10-11,1282015.0795422539,1096466.3542748613,1191848.1500272923,1227944.417837676,1118481.7836055811,1191171.3303950198,1055666.0761862246
2023-10-12,1276141.056623165,1083288.767556384,1185134.7017991925,1219484.6513517145,1112733.6662997867,1184188.7802256208,1043206.873780725
2023-10-13,1273623.0162393237,1087189.7591337415,1181490.8882418608,1218173.1807070991,1114028.9475058275,1183341.9896589096,1036745.3013930355
2023-10-16,1287885.4578976864,1103087.0791046715,1191805.330636965,1229696.5417248022,1124426.3514634792,1195576.8779257701,1047772.6753102718
2023-10-17,1287630.0669725374,1106675.754434167,1191019.012148791,1231942.4637200192,1124860.0936035183,1197770.9468728227,1054969.6104651361
2023-10-18,1281083.5876248728,1092531.6303761445,1180234.2878340008,1221965.3525912699,1113856.5362975998,1186685.5311304077,1003004.7520410165
2023-10-19,1277084.821666587,1080666.5003147547,1172589.7708425247,1217982.5666717724,1105554.9495458114,1178762.912706954,978511.9447200799
2023-10-20,1266456.1176277264,1076312.8281638478,1163936.179956176,1209913.1528798777,1096062.7690532478,1169072.707492348,969216.5323344092
2023-10-23,1262618.4929967592,1067122.2049205096,1158144.2892137591,1200539.8917760022,1089747.5300220386,1161700.659310595,961904.6238919023
2023-10-24,1273755.2752974906,1084686.600569754,1174406.8181150781,1214444.003760677,1096529.2098707098,1174580.2361973764,970577.8062438095
2023-10-25,1276197.2584284192,1091874.998993358,1168406.0614709058,1202703.8163383796,1093040.2739141067,1166015.3595593774,952648.1699041253
2023-10-26,1260216.9879117648,1088928.0929905088,1164870.819164135,1194647.0852721096,1084714.7770622268,1159692.5062997043,942885.8702618051
2023-10-27,1254239.6273455522,1070641.8463073424,1155640.2068627938,1185883.012025374,1072581.6290817126,1149044.7886866787,927834.1858698431
2023-10-30,1274867.601944224,1097395.6376947747,1172820.6905072518,1203794.665463425,1089501.0621254193,1166625.1195780316,941835.7727210937
2023-10-31,1280005.3993232388,1108669.280278847,1183250.5400527176,1209937.619440488,1093600.8042065233,1173541.4973312654,879178.9507124716
2023-11-01,1292825.622677195,1113404.2400462555,1192088.292114672,1215990.1912696378,1100936.2936708285,1180023.664302635,901659.1733333914
2023-11-02,1310984.8738128296,1127781.8975912877,1210775.161311193,1237062.098350832,1119613.5714245094,1200080.2525214734,930012.2977470531
2023-11-03,1318919.0262616258,1141418.9152904428,1219818.304811195,1242819.256474061,1126966.7672872609,1208344.8309201987,936351.8413892139
2023-11-06,1324157.46872683,1140610.4096840615,1222293.1476602566,1243330.8642335825,1128109.540827853,1208895.4188132577,945315.0094635616
2023-11-07,1330156.9354309386,1141341.737332875,1225767.345894477,1245695.826401579,1129986.936038285,1210617.153144532,955920.8744753363
2023-11-08,1330530.7856397755,1136621.5221125952,1224928.6226403974,1242731.113439826,1128652.4939656078,1207654.9100973178,963000.3035978444
2023-11-09,1323867.3726484226,1130644.5181329688,1216034.0996761431,1235266.9773948097,1121362.6275571529,1202248.6659881168,956345.1321691498
2023-11-10,1342052.6648621822,1140748.0654955467,1231041.9187370003,1248764.0835359679,1134304.7123834672,1214754.9158073526,980154.8632337429
2023-11-13,1341067.1855341245,1144248.8732310035,1231729.9201715842,1250400.9883574944,1136116.8394828388,1216358.8174531013,972227.2486285014
2023-11-14,1358105.2473533724,1158401.6402059132,1249979.7888984752,1268682.8996906735,1152323.4930562484,1233770.6221440888,981745.7471093201
2023-11-15,1363149.191358949,1165231.454550151,1258438.878450618,1274699.9026989678,1157733.50862237,1242441.564061839,982144.2722213938
2023-11-16,1373259.363071948,1168331.794873766,1266496.9622564712,1283168.1052747015,1156220.0639084666,1240845.778588462,999413.8037128862
2023-11-17,1365857.484428593,1169574.0826916278,1267276.7745349172,1284639.0366828241,1156280.0330243716,1241856.3513055919,982622.5518416164
2023-11-20,1377636.576739707,1170354.8415487744,1277520.5322335425,1295120.588019569,1163021.6472999165,1250092.2611080238,1002787.8235410781
2023-11-21,1371172.1748362705,1171200.8623810334,1272929.945955352,1293670.9692234327,1160945.4751492636,1247816.7857136277,991177.6455554373
2023-11-22,1380633.7252567708,1181848.6628178582,1281641.4655566497,1297921.8729194226,1167057.9306829397,1253345.697029056,1003877.0870251752
